img,mcc,f_0,f_1,f_2
18H007_73300_8775_25_0085,0.9245902912385903,0.998324930716762,0.925982828739268,
18H007_73300_8775_25_0095,0.9018193222121016,0.9974865143802155,0.9030010293768311,
18H007_73300_8775_25_0086,0.91897215918945,0.9997492291303467,0.9186727391021471,
18H007_73300_8775_25_0096,0.8793047637467006,0.9957740877001093,0.8818350324374421,
18H007_73300_8775_25_0083,0.886366389232462,0.9983254069261169,0.887648100231513,
18H007_73300_8775_25_0093,0.8575296332554958,0.9968809019630287,0.8581256972852361,
18H007_73300_8775_25_0084,0.9310000426395815,0.9991269948976802,0.9316198635570363,
18H007_73300_8775_25_0094,0.8891604642675021,0.9982256133625744,0.8908613576697088,
18H007_73300_8775_25_0081,0.8960792422639772,0.9990595775767777,0.8959356855739169,
18H007_73300_8775_25_0091,0.8498402285306076,0.9982233985293463,0.8485684718868576,
18H007_73300_8775_25_0082,0.8184441910620124,0.9963713440321168,0.8139260424862313,0.0
18H007_73300_8775_25_0092,0.8669926192130174,0.997028514400355,0.868136854524004,
18H007_73300_8775_25_0071,0.8888522319396023,0.9973056094547496,0.8899489497029041,
18H007_73300_8775_25_0072,0.8027639513703543,0.9977939674817461,0.7968347442031652,0.0
18H007_73300_8775_25_0073,0.8597437985446463,0.9994498964038483,0.856694560669456,
18H007_73300_8775_25_0064,0.7932685344870719,0.9985518601245924,0.7950843098028008,0.0
18H007_73300_8775_25_0065,0.8517454621331727,0.9972676649232155,0.8544132016067745,
18H007_73300_8775_25_0075,0.8891916534746491,0.9978007271065484,0.8908776568697244,0.0
18H007_73300_8775_25_0044,0.8816273906632733,0.9985031183346735,0.882828603139369,
18H007_73300_8775_25_0054,0.8835103046273172,0.9989913579549581,0.8832866479925303,
18H007_73300_8775_25_0045,0.794968368003065,0.9942809702006284,0.7919874430076986,
18H007_73300_8775_25_0055,0.6893867547638078,0.9986667898145954,0.6601842374616171,
18H007_73300_8775_25_0046,0.883583350932608,0.9985131948889555,0.8839342188488298,
18H007_73300_8775_25_0056,0.05017634514010832,0.9988606441665582,0.043697478991596636,
18H007_73300_8775_25_0035,0.8889154633639313,0.9988624171312301,0.889412689059124,
18H007_73300_8775_25_0036,0.7978274154347446,0.9994525448642492,0.7945823927765236,
18H005_73075_8200_25_0085,0.5149444727395095,0.9981584016376928,0.26841018582243636,0.2590442161679321
18H005_73075_8200_25_0095,0.5438743287718079,0.9995816309985407,0.5260770975056689,
18H005_73075_8200_25_0086,0.5445772440142631,0.9972818159320594,0.5848871442590775,0.16613418530351437
18H005_73075_8200_25_0096,0.4102635677058175,0.9972471054418898,0.0,0.29490124023886083
18H005_73050_8200_25_0015,0.8067273169128701,0.9981118320479655,0.8056537102473498,
18H005_73050_8200_25_0016,0.9027410284442625,0.9996648450560632,0.9030760301799188,
18H005_73050_8200_25_0007,0.6941981560782128,0.9977997822006622,0.7068366164542295,0.0
18H005_73050_8200_25_0017,0.8738987457039239,0.9965916585002065,0.874820795291632,
18H005_73050_8200_25_0008,0.73658195577878,0.99668384120709,0.7879569892473118,0.1415830546265329
18H005_73050_8200_25_0018,0.8554482986573617,0.9972788228872178,0.8521469676848162,
18H005_73050_8200_25_0009,0.564750480688484,0.9990560094358801,0.0,0.4097060195986934
18H005_73050_8200_25_0019,0.48636363973892716,0.9988454163027218,0.0,0.3913690476190476
18H005_73050_8200_25_0020,0.7515222427822495,0.9987575685455081,0.6910994764397905,0.5970619097586569
18H005_73050_8200_25_0013,0.8882842620394106,0.9966287617142798,0.8911088911088911,
18H005_73050_8200_25_0014,0.9095704265409179,0.9971997119232016,0.9119231518141104,
18H005_73050_8200_25_0025,0.8670155782479283,0.9956660211511396,0.8701467583132082,
18H005_73050_8200_25_0026,0.868748207305033,0.9988581941715452,0.8681881695388914,
18H005_73050_8200_25_0036,0.9185844460894559,0.9978621376569768,0.9203214695752009,
18H005_73050_8200_25_0027,0.9129670523321795,0.9998738215837194,0.9108910891089109,
18H005_73050_8200_25_0037,0.8470613665761757,0.9986465088602233,0.8419316843345112,
18H005_73050_8200_25_0028,0.8333484384583683,0.9962689009622308,0.8362068965517241,
18H005_73050_8200_25_0038,0.8897428249189482,0.9994674276756735,0.8902691511387164,
18H005_73050_8200_25_0029,0.867019006522092,0.9972087970875114,0.8665951010051722,
18H005_73050_8200_25_0039,0.905018386039532,0.9984901780289406,0.905818227912283,
18H005_73050_8200_25_0030,0.5175967467192175,0.9973669589583787,0.6759259259259259,0.10672853828306264
18H005_73050_8200_25_0040,0.8923414072593245,0.9970859979943117,0.8940526001195457,
18G001_72550_7700_25_0049,0.8662354586579206,0.9952874841794112,0.8680624021341994,
18G001_72550_7700_25_0059,0.6858446398244975,0.9978643962038183,0.6668759811616954,
18G001_72550_7700_25_0050,0.8562153685819249,0.9957085968224654,0.8597413096200485,
18G001_72550_7700_25_0060,0.9077603752844576,0.9981967868536786,0.9094633346988938,
18G001_72550_7700_25_0069,0.7884530807436806,0.9954356736312637,0.7837027000870996,
18G001_72550_7700_25_0079,0.7674536454553745,0.9962334412687185,0.7694986938673964,
18G001_72550_7700_25_0070,0.6938728481724423,0.9989344217883653,0.6837403216200119,
18G001_72550_7700_25_0080,0.8807141199774879,0.9993363472552931,0.8800872093023255,
18G001_72550_7700_25_0089,0.8260613923543314,0.9958579833172186,0.829107505070994,
18G001_72550_7700_25_0099,0.9002627422268524,0.9981165228239112,0.9018899978764069,
18G001_72550_7700_25_0090,0.8552458891227539,0.9984842666882238,0.8532818532818532,0.0
18G001_72550_7700_25_0100,0.8951897343637117,0.9976870739952269,0.8972658733763285,
18G001_72550_7700_25_0067,0.8131554494597099,0.9978932129917184,0.8073224852071006,
18G001_72550_7700_25_0077,0.9062056821288688,0.9979432366013927,0.9075537585002756,
18G001_72550_7700_25_0068,0.8113389756441856,0.994891870741942,0.8105720161474598,
18G001_72550_7700_25_0078,0.7498306949176042,0.9960099011308327,0.7390784756340459,
18G001_72550_7700_25_0047,0.8646553554199888,0.9938788497931704,0.8689494442452492,
18G001_72550_7700_25_0057,0.6946194725442927,0.9953283166516491,0.6822197680839315,
18G001_72550_7700_25_0048,0.8205412633498701,0.9946689893318014,0.8195944533481987,
18G001_72550_7700_25_0058,0.8006423458324842,0.9944948399395254,0.7967233009708737,
18G001_72550_7700_25_0065,0.9270791027805797,0.9988870429869492,0.928065108952481,
18G001_72550_7700_25_0075,0.8391046482761615,0.9973149573390147,0.8389866895663375,0.0
18G001_72550_7700_25_0066,0.8092211004313657,0.9978589148195848,0.81214848143982,0.0
18G001_72550_7700_25_0076,0.7404144737694813,0.9975285209490157,0.7423157894736843,
18G001_72550_7700_25_0085,0.8428955085673879,0.9969061098208564,0.8447030497592295,0.0
18G001_72550_7700_25_0095,0.778500591588861,0.9940671946658127,0.7742788274628722,0.0
18G001_72550_7700_25_0086,0.9351108497599588,0.9988579106483036,0.9362137578169415,
18G001_72550_7700_25_0096,0.8148564571819019,0.9958425272853318,0.8151986183074266,
18G001_72550_7700_25_0063,0.85345999411546,0.9983088904622232,0.8520353982300884,
18G001_72550_7700_25_0073,0.9466991275056431,0.9995298618439504,0.9470574869347875,
18G001_72550_7700_25_0064,0.9044604361862036,0.9972307723983158,0.905976931142957,
18G001_72550_7700_25_0074,0.8695076389798363,0.9982675930484891,0.8677903200865935,
18G001_72550_7700_25_0093,0.8405036175464178,0.9969056529928328,0.8389902418328383,
18G001_72550_7700_25_0084,0.8670378664291285,0.9974062942224796,0.8672510958046337,
18G001_72550_7700_25_0094,0.8584020299769239,0.9956196909643489,0.8615224055834584,
18G001_72550_7700_25_0071,0.8667355479435187,0.9989274150298993,0.8670664667666167,
18G001_72550_7700_25_0072,0.766568902127574,0.9985252606948778,0.7526155923050962,
18G001_72550_7700_25_0081,0.8083313297870488,0.9988289361428134,0.8070291777188329,
18G001_72550_7700_25_0091,0.7698550599869503,0.9966465894820979,0.7661621162823596,
18G001_72550_7700_25_0082,0.8429072584214207,0.9984041564653884,0.8408541498791298,
18G001_72550_7700_25_0092,0.870771882989269,0.9978771340496312,0.8728689722357525,
18E023_68900_6150_25_0021,0.8291744635169411,0.9976641293812781,0.8311345646437994,
18E023_68900_6150_25_0031,0.8122248404351431,0.9989076490717029,0.8132094943240454,
18E023_68900_6125_25_0029,0.6229289980212616,0.9990177250512187,0.5768566493955095,
18E023_68900_6125_25_0039,0.820209863948081,0.999506646237275,0.8206997084548106,
18E023_68900_6125_25_0030,0.8217411842193909,0.9993999803338036,0.8223410576351753,
18E023_68900_6125_25_0040,0.8266403914704511,0.9979070181688635,0.8267426273458445,
18E023_68900_6150_25_0041,0.709880134334562,0.9968633791430881,0.7015384615384616,
18E023_68900_6150_25_0051,0.6749254332699578,0.9966618940974291,0.6562694946974423,
18E023_68900_6150_25_0042,0.8055849971529572,0.9986385131596968,0.8059701492537313,
18E023_68900_6150_25_0052,0.8741397674510939,0.9994294507861123,0.8728737690241719,
18E023_68900_6125_25_0049,0.7195927706890092,0.9978772083880479,0.7006920415224913,0.0
18E023_68900_6125_25_0059,0.8256013646988294,0.9933556128351532,0.8274634593603366,
18E023_68900_6125_25_0050,0.6090149756262783,0.9883968976189595,0.5788452931523198,
18E023_68900_6125_25_0060,0.8328862952409248,0.9935369492569365,0.83510005687988,0.0
