img,mcc,f_0,f_1,f_2
19F048_71350_7325_25_0023,0.5976531353207438,0.991752434276573,0.5458089668615984,0.6364396155453406
19F048_71325_7325_25_0003,0.7755448581377177,0.9994868340870458,0.8791208791208791,0.0
19F048_71325_7325_25_0004,0.7041296421791791,0.991565340318661,0.7410143769968051,0.6249688512334911
19F048_71325_7325_25_0002,0.6761741707395622,0.9975013802858904,0.6672034353193773,
19F048_71350_7325_25_0022,0.5287954115486585,0.9985739071134155,0.5560675883256528,0.0
19F048_71325_7325_25_0005,0.5061222914250867,0.9959865923950968,0.512079701120797,0.0
19F048_71325_7350_25_0001,0.4960564966503655,0.9905735460849989,0.46863172382153917,0.0
19F048_71325_7350_25_0002,0.35130195056529245,0.987176532258558,0.3534740092640247,0.0
19F048_71325_7325_25_0009,0.6918592603371947,0.994079101572452,0.7248452012383901,0.6466523707410055
19F048_71325_7325_25_0010,0.6814041652148728,0.9950792138927419,0.6811422555599421,
19F048_71325_7350_25_0006,0.6083143026205552,0.9843888364590305,0.6053761730555114,0.0
19F048_71325_7350_25_0007,0.647264872090349,0.986838329777811,0.6580335731414868,0.0
19F048_71325_7350_25_0008,0.41501766806579543,0.9951634917210833,0.39738759105752325,
19F048_71325_7350_25_0009,0.3168735581766156,0.9930130933822282,0.27736006683375103,
19F048_71325_7350_25_0014,0.39422039621212995,0.988379862774817,0.37510955302366344,
19F048_71325_7350_25_0013,0.5622207150799606,0.9985513236728158,0.5526641883519207,
19F048_71325_7350_25_0012,0.5649956895577803,0.9912291618636858,0.5636861869481377,
19F048_71325_7350_25_0011,0.6329265039496403,0.9933065704723673,0.625170998632011,
19F048_71325_7325_25_0015,0.45987352846341384,0.9920926561330106,0.44503830393728844,0.4942084942084942
19F048_71325_7325_25_0014,0.682397549051518,0.9929448900028417,0.6640730210983091,0.7096928982725528
all,0.5782906809188263,0.994804742837969,0.5853642937606744,0.3504420577938646
