img,mcc,f_0,f_1,f_2
18H007_73325_8825_25_0005,0.8916282899590707,0.9995279617387881,0.8911533117183882,
18H007_73325_8825_25_0015,0.849812222280837,0.9973937405011912,0.8491343775762572,
18H007_73325_8825_25_0006,0.8285828760232086,0.996095292955892,0.8281564245810056,0.0
18H007_73325_8825_25_0016,0.9072747736539812,0.9992885603323007,0.9076641381114308,
18H007_73325_8825_25_0007,0.8149410913282865,0.9946064298928489,0.8134652337911893,
18H007_73325_8825_25_0017,0.881490783065824,0.9987120827663735,0.8821025356283546,
18H007_73325_8825_25_0008,0.9172011943723228,0.9961582015685946,0.9208297320656871,
18H007_73325_8825_25_0018,0.8729918160879433,0.9961851490800872,0.8748563315529714,
18H007_73325_8825_25_0009,0.9117782987144721,0.9960851106568268,0.915266518726507,
18H007_73325_8825_25_0019,0.8842643926222878,0.9941407935929799,0.8887734303185324,
18H007_73325_8825_25_0010,0.606720754939087,0.9980809150518555,0.8394296342219467,0.0
18H007_73325_8825_25_0020,0.5522036580084105,0.9956968774570143,0.568561872909699,0.0
18H007_73325_8825_25_0029,0.8934072732762944,0.997368011085511,0.8943731490621916,
18H007_73325_8825_25_0039,0.8423309331854317,0.9986301286952732,0.8432956381260097,
18H007_73325_8825_25_0030,0.6156852751825523,0.9971938847713663,0.6059079459583238,0.0
18H007_73325_8825_25_0040,0.9137556241729281,0.9977795927748524,0.9148165643205795,
18H007_73325_8825_25_0027,0.8132547444733501,0.9933392936041868,0.8158366980708838,0.0
18H007_73325_8825_25_0037,0.9125061453759009,0.9973689311179569,0.9150805270863837,
18H007_73325_8825_25_0028,0.8298648836547644,0.9954710796083562,0.8320511844009445,
18H007_73325_8825_25_0038,0.7582596871633092,0.9981394215144621,0.7495813670269448,0.0
18H007_73325_8825_25_0025,0.7849604631450126,0.9989530731623018,0.7785805354866129,
18H007_73325_8825_25_0035,0.8684466823757907,0.9971969337887976,0.8697798025816249,
18H007_73325_8825_25_0026,0.8742722149372548,0.9957827560661681,0.8782992953541144,
18H007_73325_8825_25_0036,0.8983555878544022,0.9980382720480276,0.8999584026622296,
18H007_73325_8825_25_0049,0.5843806243641,0.9992869589600817,0.5123287671232877,
18H007_73325_8825_25_0059,0.8368812931729219,0.9984964044893931,0.8352134483521345,
18H007_73325_8825_25_0050,0.9233278602973308,0.9987828295656591,0.923936507936508,
18H007_73325_8825_25_0060,0.6336987029613895,0.9934577460774974,0.6319285387081998,
18H007_73325_8825_25_0047,0.8910033454074647,0.9959545278967283,0.8945545090397315,
18H007_73325_8825_25_0057,0.8794159583581662,0.9988837505979907,0.8795469396645611,
18H007_73325_8825_25_0048,0.8859297842360584,0.9985167654138873,0.8871067242442936,
18H007_73325_8825_25_0058,0.5607313675036084,0.9994854885756442,0.482897384305835,
18H007_73325_8825_25_0045,0.8774870889651878,0.9968685745242326,0.8796719760290175,
18H007_73325_8825_25_0055,0.9068666377963943,0.9974106531365238,0.9086158089569573,
18H007_73325_8825_25_0046,0.9164367141526772,0.9983264896283174,0.9180982820615262,
18H007_73325_8825_25_0056,0.8914969482755452,0.9972212416986135,0.8936537857367264,
18H005_73075_8150_25_0027,0.7916504784195117,0.9943194066068975,0.7855537471905758,
18H005_73075_8150_25_0037,0.8258790286457166,0.9941663841504255,0.8263598326359832,
18H005_73075_8150_25_0028,0.9140641236363686,0.9991251800654195,0.9141043443761159,
18H005_73075_8150_25_0038,0.7490540159788833,0.9942040777941559,0.7390223695111847,
18H005_73075_8150_25_0025,0.7882982116864754,0.9992414116967092,0.7784290738569754,
18H005_73075_8150_25_0035,0.8670491644033589,0.9992276314836717,0.8642149929278642,
18H005_73075_8150_25_0026,0.6958878537238598,0.9941879993892819,0.6746438746438747,
18H005_73075_8150_25_0036,0.8259384440210912,0.9963912033540581,0.8247075153678366,
18H005_73075_8150_25_0039,0.5662141679172611,0.9940772011784768,0.5754354886330085,0.0
18H005_73075_8150_25_0040,0.8558695895264011,0.9996773075018991,0.8499534016775396,
18H005_73075_8175_25_0021,0.8713370073976526,0.9986582768556799,0.8701603441533047,
18H005_73075_8175_25_0022,0.9164545188527781,0.9997834395415335,0.9165378670788253,
18H005_73075_8175_25_0032,0.8722120548600231,0.9986622046543961,0.8716058960434445,
18H005_73075_8175_25_0011,0.8995336471918316,0.9991631866658333,0.8980594448538443,
18H005_73075_8175_25_0013,0.7909945656197819,0.999444594824907,0.7810276679841898,
18H005_73075_8175_25_0004,0.8932493527717148,0.9990719894126097,0.8934198331788693,
18H005_73075_8175_25_0014,0.8794131872103246,0.9988999876879356,0.8802460997582949,
18H005_73075_8175_25_0023,0.72034398012766,0.9980150022346324,0.6988393402565669,
18H005_73075_8175_25_0033,0.8093857206966958,0.9973910346463302,0.8079391135651395,
18H005_73075_8175_25_0043,0.8847460847163725,0.9981238197647355,0.8852418251896058,
18H005_73075_8175_25_0053,0.8496233902173769,0.9994681331473472,0.8490028490028491,
18H005_73075_8175_25_0044,0.9237053420315549,0.9993098048079562,0.9237967914438503,
18H005_73075_8175_25_0054,0.8691189620275879,0.9982856170157577,0.8704044117647058,
18G001_72525_7725_25_0005,0.8738968574108908,0.9980564384284974,0.8741617357001973,
18G001_72525_7725_25_0015,0.8926035644833396,0.9949832846063179,0.8968698801414159,
18G001_72525_7725_25_0006,0.9362855433382514,0.9987516216679314,0.9373207701761573,
18G001_72525_7725_25_0016,0.8889214303221886,0.9957734186684398,0.8915778251599147,
18G001_72525_7725_25_0003,0.9212666075222443,0.9979633484850351,0.9232554541234721,
18G001_72525_7725_25_0013,0.9456883977537726,0.9993338368365956,0.9463032479190469,
18G001_72525_7725_25_0004,0.9231216457638133,0.9969469655002936,0.9260417717687418,
18G001_72525_7725_25_0014,0.9170416306061163,0.9972426717745155,0.9195096914437534,
18G001_72525_7725_25_0001,0.9166902452437974,0.9978716286248505,0.9188131214280122,
18G001_72525_7725_25_0011,0.8851757106108211,0.9974748972068478,0.8868114746586014,
18G001_72525_7725_25_0002,0.8717333802443891,0.9986846013493444,0.8721774985273906,
18G001_72525_7725_25_0012,0.8367356114056008,0.9970337404390552,0.834600976274265,
18G001_72525_7725_25_0023,0.7978523920504332,0.9972884131339702,0.7960987503809814,
18G001_72525_7725_25_0033,0.8852339350953398,0.9983422443617032,0.885973482205164,
18G001_72525_7725_25_0024,0.8883569435499071,0.9978575636564518,0.8886298611846986,
18G001_72525_7725_25_0034,0.8640439788348326,0.996577175564848,0.8653054636429667,
18G001_72525_7725_25_0025,0.876055400146191,0.9960200998382843,0.878169058607827,
18G001_72525_7725_25_0035,0.8879380087374246,0.998188947089205,0.8889165939409052,
