img,mcc,f_0,f_1,f_2
18H007_73325_8775_25_0041,0.7305957340377605,0.9975273056108969,0.7330573109609937,
18H007_73325_8775_25_0042,0.7204089807783707,0.9981952182337283,0.6996986943421493,
18H007_73325_8775_25_0021,0.8747397413581339,0.9978335867628063,0.8763786323966625,0.0
18H007_73325_8775_25_0031,0.5894838252180602,0.9980981071446503,0.5436144578313253,
18H007_73325_8775_25_0022,0.9326976411611212,0.9993742026130069,0.9330742659758203,
18H007_73325_8775_25_0032,0.8814094382990395,0.9984850571546618,0.8803582853486884,
18H007_73325_8775_25_0001,0.8602329569464584,0.9976054604453396,0.8609568812758417,
18H007_73325_8775_25_0011,0.8784492719237885,0.9978204898398162,0.8829468545434372,0.0
18H007_73325_8775_25_0012,0.8464936935670797,0.9992585939807476,0.8393556813234654,
18H007_73325_8775_25_0004,0.7939682375740439,0.9983938672733831,0.7889859676992322,
18H007_73325_8775_25_0023,0.8482343644269101,0.9992282151671799,0.8433931484502447,
18H007_73325_8775_25_0033,0.7852297165680332,0.9992757504809939,0.7675466838377334,
18H007_73325_8775_25_0024,0.8229884970777935,0.9945588347994309,0.82807101155725,0.0
18H007_73325_8775_25_0034,0.812959334213454,0.995062215266053,0.8170750266321717,
18H007_73325_8775_25_0053,0.7920055364409131,0.9984364862850028,0.8078954684459272,0.0
18H007_73325_8775_25_0044,0.796897644174502,0.9969517887439422,0.7928847214561501,
18H007_73325_8775_25_0054,0.7371429173267429,0.9973901098901099,0.739516129032258,
18H007_73325_8775_25_0005,0.9222355966409493,0.9999239260561266,0.9218106995884774,
18H007_73325_8775_25_0015,0.8062976771969839,0.9980601495529425,0.8139684583199227,0.0
18H007_73325_8775_25_0006,0.9113844822435841,0.9990048422917753,0.9122368890474492,
18H007_73325_8775_25_0016,0.8796038150056342,0.9984297150591339,0.8800123858182382,
18H007_73325_8775_25_0025,0.7961854036803064,0.9963844291864048,0.7966137566137567,0.0
18H007_73325_8775_25_0035,0.7591198456857579,0.998145879014575,0.7584033613445378,
18H007_73325_8775_25_0026,0.7696605935970634,0.9974436552494054,0.772005772005772,
18H007_73325_8775_25_0036,0.7138699049938669,0.9970018627241026,0.7047353760445683,
18H007_73325_8775_25_0055,0.7962423665185088,0.9983025083362566,0.7881227981882235,
18H007_73325_8775_25_0046,0.5038377770391385,0.9900002038278878,0.4775292864749734,
