img,mcc,f_0,f_1,f_2
18H007_73300_8825_25_0017,0.7341014902950748,0.9946858227383114,0.7408825307273826,0.0
18H007_73300_8825_25_0022,0.6513755336468713,0.9955960516324981,0.649907273851226,0.6257861635220126
18H007_73300_8825_25_0021,0.7829613155654265,0.9989993891853661,0.7838541666666666,
18H007_73300_8825_25_0018,0.40928427565737174,0.9952689403717089,0.3608101742816769,0.4199501246882793
18H007_73300_8825_25_0023,0.5560994590417349,0.9964779716987788,0.6379137412236711,0.2692307692307692
18H007_73300_8825_25_0019,0.5792023787032258,0.997597057753058,0.5562569624953584,
18H007_73300_8825_25_0024,0.30918076742760137,0.9982093981532538,0.0,0.3798449612403101
18H007_73300_8825_25_0025,0.5261236015990961,0.9983021321687753,,0.5104166666666666
18H007_73325_8825_25_0001,0.7562699776400205,0.9950024293746096,0.7587360960724481,0.0
18H005_73075_8175_25_0021,0.4366732376800711,0.9976667303073846,0.43288590604026844,0.15862632869991825
18H005_73075_8150_25_0025,0.4631658435880548,0.9973428631152418,0.47092547092547093,0.0
18H005_73075_8150_25_0020,0.7461066959443731,0.9959379510846362,0.7962653288740246,0.35639412997903563
18H005_73075_8175_25_0016,0.7422784763124031,0.9948329904985797,0.7459871589085072,
18H005_73075_8150_25_0019,0.6821836491265647,0.9959416110427063,0.6771907216494846,
18H005_73075_8150_25_0014,0.7970863902215509,0.9966301206607974,0.8001447352550959,
18H005_73075_8150_25_0015,0.7099276850522294,0.9898754684693457,0.7176939518225406,
18H005_73075_8175_25_0011,0.7533545557646436,0.9944391022362257,0.7579697239536954,
18G001_72500_7725_25_0025,0.636671288524821,0.9944840570339963,0.5262492093611638,0.6603886996593868
18G001_72500_7725_25_0020,0.6696565576696544,0.9952319909637392,0.6562331354560172,0.6199753390875462
18G001_72500_7725_25_0015,0.7421487636688522,0.9943508371478477,0.7478418900499773,0.0
18G001_72500_7725_25_0010,0.7390095724175761,0.9924737094625343,0.7456329598441088,
18G001_72500_7725_25_0009,0.6562935417249056,0.9938897550610006,0.6973180076628352,0.5636856368563685
18G001_72500_7725_25_0014,0.6917541565231231,0.9942132346487423,0.7142653555650563,0.580078125
18G001_72500_7725_25_0019,0.641980164329051,0.9933667988677812,0.6598639455782312,0.30286343612334804
18G001_72500_7725_25_0005,0.7167139089823809,0.9918045614410793,0.7229184071289334,
18G001_72500_7725_25_0008,0.7546154898846548,0.9989818070815619,0.8401697312588402,0.7085798816568047
18G001_72500_7725_25_0013,0.8251570662700476,0.9955361815573492,0.8303753730171195,0.0
18G001_72500_7725_25_0004,0.6768318599239356,0.9980927779051941,0.6777702243371856,
18E023_68975_6075_25_0012,0.7086797591086671,0.9980388682618816,0.7090800477897252,
18E023_68975_6075_25_0011,0.609491629347923,0.9961440964682832,0.685728493286922,0.2284434490481523
18E023_68975_6075_25_0006,0.6403431328768926,0.9973812813994433,,0.6362618914381645
18E023_68975_6075_25_0001,0.5895398280576425,0.9974421052419736,0.0,0.6850746268656717
18E024_69000_6075_25_0021,0.5401985900547615,0.9976847385683967,0.16344086021505377,0.530757498729029
18E024_69000_6075_25_0016,0.5292122114569439,0.9919310385508007,0.08547008547008547,0.5497976765435322
18E024_69000_6075_25_0022,0.49821278954145787,0.9956630528801079,0.541101817132968,0.0
18E024_69000_6075_25_0017,0.5360207479958776,0.9872474625472593,0.5566528999820435,0.2703144140465496
18E024_69000_6075_25_0023,0.5036581766326174,0.995187295429749,0.49607275733774286,0.43922756531616813
18E023_68975_6075_25_0003,0.41841703175446776,0.9953062055672273,0.5821049022968804,0.0
18E024_69000_6075_25_0018,0.41126216954530315,0.9961583686355363,0.37279596977329976,0.408466819221968
18E024_69000_6075_25_0012,0.5175870529584382,0.9967036839402756,0.5167011528229383,0.0
18E024_69000_6075_25_0013,0.34451478936340485,0.9983499838607169,0.323746918652424,
18E024_69000_6075_25_0014,0.515100872905687,0.9930270197912568,0.5516159397552557,0.0
18E024_69000_6075_25_0015,0.6115110925484412,0.9933314216335272,0.6071471835251363,0.0
18E024_69000_6100_25_0011,0.5145471688486962,0.9891011956029243,0.46802151823072324,
18E024_69000_6075_25_0008,0.526765020363798,0.9974890283203027,0.5168539325842697,0.0
18E024_69000_6075_25_0007,0.6268041848387503,0.9978762343382338,0.6369379412857674,0.0
18E024_69000_6075_25_0002,0.5721951004040305,0.9977931511309598,0.5532953620829943,
18E024_69000_6075_25_0001,0.6119520908361986,0.9974315619967794,0.6254876462938882,0.0
18E024_69000_6075_25_0010,0.7043635818776962,0.997124394184168,0.7033333333333334,
18E024_69000_6100_25_0006,0.5818816580149562,0.9957448355390043,0.5643994211287988,
18E024_69000_6100_25_0001,0.5889732330962346,0.996096477949339,0.5800443458980045,0.0
18E024_69000_6100_25_0012,0.5636978148236391,0.9904918273825569,0.5486622721985266,
18E023_68950_6275_25_0001,0.519976997763668,0.9975903227038228,,0.5051588939331407
18E023_68950_6275_25_0002,0.5926680838715237,0.9955032384376943,0.5544768069039914,0.5229746070133011
19B027_65525_3925_25_0012,0.4747624372127826,0.9915287111901846,0.45582010582010585,0.0
19B027_65525_3925_25_0013,0.5563374844723284,0.9907264486095798,0.5569419687066746,0.0
19B001_63625_3425_25_0019,0.44347861596944343,0.9972986923260769,0.3573817486860965,
19B001_63625_3425_25_0018,0.6466000566581891,0.998275758123832,0.6410041841004184,
19B001_63625_3425_25_0020,0.3906881231212865,0.9976360762480895,0.3143164693218515,0.0
19B001_63625_3425_25_0015,0.2446204394388709,0.9967377666248431,0.13333333333333333,
19B001_63625_3425_25_0010,0.47835018957113545,0.9945214334774353,0.45542168674698796,
19B001_63625_3425_25_0009,0.3847621925638539,0.9991769876948647,0.33170731707317075,
19B001_63625_3425_25_0005,0.36240397931724044,0.9968441204417026,0.2855843565256935,
19B001_63625_3425_25_0017,0.36138594940248675,0.9966683813718713,0.29266211604095566,
19B001_63625_3425_25_0022,,0.9963970654650194,0.0,
19B001_63600_3425_25_0002,,0.9991052000488436,0.0,
19A029_63225_3700_25_0004,0.5126653891285822,0.9944209568119753,0.511858407079646,
19A029_63225_3700_25_0005,0.6563118428365294,0.9954871981924476,0.658780150560762,0.0
19A029_63225_3725_25_0001,0.5957447424621268,0.9975640223603034,0.5805322128851541,0.0
19A029_63225_3675_25_0009,0.5803049083225759,0.9963557072047972,0.6100536847242557,0.08237232289950576
19A029_63225_3675_25_0014,0.5915824059571777,0.993736850228674,0.6236898779612348,0.0
19A029_63225_3675_25_0015,0.6608207644488182,0.9907020611629718,0.7028580552450903,0.0
19A029_63225_3700_25_0011,0.5189106519728526,0.9938922798173959,0.6306648575305291,0.23829787234042554
19A029_63225_3700_25_0016,0.4944603703172444,0.9909821595633038,0.500660153155532,0.11171662125340599
19A029_63225_3675_25_0020,0.4745037124831194,0.9888582288771015,0.48526024873330265,0.145602795573675
19A029_63225_3675_25_0019,0.5918874154023384,0.9907679979066497,0.6062799569597965,0.0
19A029_63225_3675_25_0025,0.58616174266749,0.9923238559083912,0.6051306641093263,0.0
19A017_62375_5025_25_0025,0.2914811540151231,0.9991089075206203,0.2740619902120718,
19A017_62375_5025_25_0024,0.4084043889921927,0.998563823599026,0.2962962962962963,0.0
19A017_62375_5025_25_0023,0.7441672279652867,0.9984468175855659,0.7388362652232747,
19A017_62375_5025_25_0018,0.7076186913963791,0.9962854492500011,0.7356016597510373,0.0
19A007_62150_3950_25_0020,0.5326311364308579,0.9983568239955861,0.48,
19A007_62150_3950_25_0015,0.6140653514358262,0.9976594841205154,0.613880742913001,0.0
19A007_62150_3950_25_0010,0.6537988234106878,0.9971932767687196,0.6958355297838693,0.0
19A007_62150_3950_25_0009,0.46800983798532186,0.9957114946862455,0.5025178902729923,0.0
19A007_62150_3950_25_0014,0.4883642875090841,0.9945007844469245,0.5010398941198714,0.0
19A007_62150_3950_25_0019,0.4322017599314405,0.9937148889185483,0.4347035285558385,
19A006_61925_4175_25_0011,0.3010226429853831,0.9942659440627117,0.2918326693227092,
19A006_61925_4150_25_0015,0.5430269741155224,0.9950608847546515,0.567504835589942,0.0
19A006_61925_4200_25_0010,0.10841025721942896,0.9950310384144367,0.09118311981914091,0.0
19A006_61925_4200_25_0005,0.7986665929491752,0.9970408676874117,0.7999451152579583,
19A006_61950_4200_25_0025,0.6046373444744688,0.993724419081993,0.6108660027732258,0.0
19A006_61950_4200_25_0020,0.64085477023992,0.9973914847588181,0.6351084812623274,
19A006_61950_4200_25_0015,0.6570257865700351,0.9923748435288439,0.6639019112874144,
19A006_61950_4200_25_0010,0.6996642265459093,0.9922458021191112,0.7074134324889612,
19A006_61950_4200_25_0005,0.5229055544145647,0.9966768576365812,0.531322505800464,0.0
19A006_61950_4200_25_0004,0.6337514397266273,0.998624843161857,0.6346666666666667,
19A006_61950_4200_25_0009,0.7239607382942037,0.9935874861799271,0.7295336787564767,
19A006_61950_4200_25_0014,0.6914810817692328,0.9935182064245953,0.6970883054892602,
19F048_71300_7300_25_0001,0.4400553464018999,0.990845362164621,0.404648705758056,
19F048_71300_7300_25_0006,0.3932281664115475,0.9972863257734775,0.0,0.39428289797930016
19F048_71300_7275_25_0010,0.44647314581029607,0.995993078037273,0.43859649122807015,0.47229791099000906
19F048_71300_7275_25_0005,0.6538715543460941,0.9925922894327577,0.5734164371648065,0.7283420040714771
19F048_71300_7275_25_0004,0.3033393702985437,0.9975294370287416,0.06956521739130435,0.6160458452722063
19F048_71325_7275_25_0024,0.46933009253116403,0.9928364702046173,0.3908291122367369,0.49879903923138513
19F048_71300_7300_25_0002,0.44543331019165927,0.9866840560275395,0.3973730459716955,0.0
19F048_71300_7300_25_0007,0.4427934445959906,0.9956033810221686,0.032583397982932506,0.6472809667673716
19F048_71300_7300_25_0012,0.5978156494989348,0.9972350601621105,0.0,0.6105325795894079
19F048_71300_7300_25_0017,0.3649935860032924,0.9931921086675292,0.4726114649681529,0.31536388140161725
19F048_71300_7300_25_0016,0.33591964409950986,0.9967099643663214,0.3747072599531616,0.0
19F048_71300_7300_25_0021,0.5778320418246267,0.9987806003136745,0.5699782451051486,0.0
