img,mcc,f_0,f_1,f_2
18H007_73300_8775_25_0023,0.746915609048879,0.9929333273004735,0.7497637909731812,0.0
18H007_73300_8775_25_0022,0.7329153572524261,0.9943587983954641,0.7341162880246438,
18H007_73300_8775_25_0021,0.7031434884925684,0.9937220463596447,0.7029951690821256,
18H007_73300_8775_25_0016,0.6761863833301409,0.9964183801208973,0.6716691068814056,0.0
18H007_73300_8775_25_0017,0.6795609030644224,0.9989305799948235,0.6666666666666666,
18H007_73300_8775_25_0018,0.7535616457007022,0.997217078033132,0.7596818810511756,0.0
18H007_73300_8775_25_0012,0.736351213140214,0.998236317366234,0.7355072463768116,
18H007_73300_8775_25_0013,0.6734994714333571,0.9951794713649238,0.6657287563308948,
18H007_73300_8775_25_0008,0.724305737049069,0.998716050176518,0.7359649122807017,0.0
18H005_73075_8200_25_0023,0.41026744533922377,0.9966144160220093,0.23082437275985662,0.2442528735632184
18H005_73050_8200_25_0003,0.7310917099807559,0.9987402580964034,0.7248793330408073,
18H005_73050_8200_25_0004,0.6687607213310245,0.9919234625565655,0.6896671289875174,0.25165562913907286
18H005_73050_8200_25_0005,0.39431371463888837,0.9979616024661995,0.06653088934147998,0.16581632653061223
18H005_73050_8200_25_0002,0.8066012277341302,0.9961955313302585,0.8094410953305405,
18H005_73050_8200_25_0008,0.7482919865389921,0.9941571708751141,0.7526434390708961,
18H005_73050_8200_25_0009,0.68692036389665,0.9960876432708274,0.6873786407766991,
18H005_73050_8200_25_0010,0.6272618129181049,0.9918207681365576,0.6447408001604332,0.3572395128552097
18G001_72550_7700_25_0015,0.6467970684575669,0.9906065403118013,0.6469635002700825,
18G001_72550_7700_25_0020,0.6120464622008013,0.994439622656814,0.6007571345369831,
18G001_72550_7700_25_0025,0.7171106542537818,0.9934987200029468,0.7195197316147258,
18G001_72550_7700_25_0019,0.6880048043530917,0.9914833229621689,0.6847717683160721,0.0
18G001_72550_7700_25_0014,0.6584071436432978,0.9874625826084793,0.656441717791411,
18G001_72550_7700_25_0018,0.7262881575865114,0.9951024296508598,0.7259174311926605,0.0
18G001_72550_7700_25_0023,0.7344701736257133,0.9921785271755015,0.7313833545287551,0.0
18G001_72550_7700_25_0017,0.7659835601118539,0.9953842231400745,0.7673007712082263,
18G001_72550_7700_25_0022,0.7202699876374271,0.9935789090284058,0.7222517259691981,
18G001_72550_7700_25_0016,0.5874652373521133,0.9982026199575457,0.5640526059425232,
18G001_72550_7700_25_0021,0.6089655598784387,0.994045322165943,0.6149198844234305,
18E023_68900_6150_25_0006,0.837633520642326,0.9988559412501662,0.8387279954571266,
18E023_68900_6125_25_0010,0.6004466303314456,0.9976911628655324,0.5870503597122302,
18E023_68900_6150_25_0011,0.3832077717976492,0.9950756186707395,0.3383865728207905,
18E023_68900_6125_25_0015,0.5499887776262192,0.9850636034675546,0.5261159837675088,
18E023_68900_6150_25_0012,0.5285375135256083,0.9941754251089958,0.4962379702537183,
18E023_68900_6150_25_0013,0.6010456298070518,0.998151786539381,0.585958595859586,
18E023_68900_6150_25_0017,0.5564608439277793,0.988796822654995,0.5494028230184582,0.0
18E023_68900_6150_25_0016,0.5002955237895884,0.9814651587193207,0.46340002396070445,
18E023_68900_6125_25_0020,0.5487669437982691,0.9885993385281739,0.5327558202490525,0.0
18E023_68900_6150_25_0022,0.6825607225915796,0.995823361211367,0.7061646363971945,0.5823686553873553
18E023_68900_6150_25_0021,0.5296628844740138,0.9928913089073468,0.4869435463814971,0.0
18E023_68900_6125_25_0025,0.5260029295504597,0.9969010640487114,0.35141242937853107,0.3781055900621118
18E023_68900_6150_25_0023,0.6299850265925336,0.9890405770370858,0.6224604966139955,0.0
18E023_68900_6150_25_0024,0.565598854533273,0.997615092882681,0.5617147080561715,
18E023_68900_6150_25_0019,0.7176400780410199,0.998821017620464,0.7425088877602845,0.0
18E023_68900_6150_25_0020,0.5748669102548495,0.9958919689003832,0.5075780089153046,0.4740024183796856
18E023_68900_6150_25_0015,0.5755129989811741,0.9971189679019603,0.6023166023166023,0.49798657718120803
18E023_68900_6150_25_0010,0.6031340571761226,0.9958666399606694,0.6695851573900354,0.03862660944206009
18E023_68900_6150_25_0009,0.542121934765968,0.9935896915749073,0.5558371346511235,0.2577777777777778
18E023_68900_6150_25_0005,0.6919536215682139,0.9949946203863966,0.6888017642734624,0.0
18E023_68925_6150_25_0025,0.7333146166320259,0.999511137646809,0.7233560090702947,
18E023_68925_6150_25_0020,0.5766605938169439,0.9989234572059204,,0.5453005927180355
18E023_68925_6150_25_0015,0.0010409863157202054,0.9969849125263545,0.0,0.0027359781121751026
18E023_68925_6150_25_0010,0.6014111251240987,0.9987964519403201,,0.592944369063772
18E023_68950_6275_25_0010,0.5722662603354981,0.9989636183950719,0.5500435161009574,
19B027_65525_3925_25_0001,0.6429054903483558,0.9918835288435564,0.6519784965189037,0.0
19B027_65525_3925_25_0002,0.6584179998932828,0.9910433169918197,0.6671246469735135,
19B027_65525_3925_25_0003,0.6721170592969543,0.9945744127025444,0.6768410852713178,
19B001_63700_3425_25_0004,0.5953761165356358,0.992255045430273,0.590314977501607,0.0
19B001_63700_3425_25_0005,0.540976438397538,0.9966608530332264,0.5120604475443186,0.0
19B001_63700_3425_25_0010,0.3376883167767928,0.996733641086215,0.2602365787079163,
19B001_63700_3425_25_0009,0.4832316470952236,0.994024960051781,0.4734402852049911,
19B001_63700_3425_25_0015,0.6976626763361867,0.9985552181942036,0.6936514699616532,
19B001_63700_3425_25_0014,0.4897260101341493,0.9978033363585983,0.43785166240409207,0.0
19B001_63700_3425_25_0020,0.5381098866153966,0.9937437741441726,0.4922824302134647,0.0
19B001_63700_3425_25_0019,0.29655483983205827,0.9960768708221287,0.19934372436423298,
19B001_63700_3425_25_0025,0.5832385802941982,0.9949217002689941,0.5773959912413676,
19B001_63700_3425_25_0024,0.5278237354453146,0.9959555636202343,0.49975062344139654,
19A029_63225_3725_25_0012,0.5146614836137421,0.9972931230040302,0.5528134254689042,0.32409972299168976
19A029_63225_3725_25_0017,0.4629571926684634,0.9955462542365021,0.543046357615894,0.0
19A029_63225_3725_25_0016,0.5156850910342875,0.9959198977555406,0.485510930350788,
19A029_63225_3700_25_0020,0.43131153924711857,0.9990544720267953,0.4158415841584158,
19A029_63225_3725_25_0021,0.2825052672658168,0.9959783150748838,0.2895238095238095,0.04374240583232078
19A029_63225_3700_25_0025,0.7326979752719474,0.9983884045607547,0.7309371850856567,
19A029_63225_3725_25_0022,0.5703557489961908,0.9963549271086394,0.5811843361986628,0.0
19A029_63225_3700_25_0024,0.5429197643279692,0.9926591979336099,0.5210017225387571,
