img,mcc,f_0,f_1,f_2
18H007_73300_8800_25_0005,0.7624438176985411,0.998186215235792,0.7631578947368421,
18H007_73300_8800_25_0010,0.738926975396458,0.9973349389703045,0.7404926108374384,0.0
18H007_73300_8800_25_0009,0.7251595218995103,0.9987765556727437,0.7262921348314607,
18H007_73300_8800_25_0014,0.855763609825532,0.9996391006387919,0.85553772070626,
18H007_73300_8825_25_0001,0.7817238560531224,0.996893823964422,0.7849205232803489,0.0
18H007_73300_8825_25_0006,0.7419037060040258,0.9981044391577344,0.7369303885937937,
18H007_73300_8825_25_0011,0.6115401869525103,0.9980221980133542,0.6029055690072639,
18H007_73300_8825_25_0007,0.7398890296461691,0.99898205648683,0.738255033557047,
18H007_73300_8825_25_0012,0.6984057462443655,0.9962478713301327,0.6985521392549211,
18H005_73075_8200_25_0021,0.6681183659736165,0.9983396984924623,0.7147736976942783,0.0
18H005_73050_8200_25_0001,0.48902363641546104,0.9949874331977911,0.4616457461645746,0.34640776699029124
18H005_73050_8200_25_0006,0.6717404627199541,0.9940413885234618,0.6668915879442195,0.0
18H005_73050_8175_25_0010,0.6632262890077213,0.9940121710459365,0.6606689734717416,
18H005_73050_8175_25_0015,0.542135012747277,0.9960318101081866,0.5509237328280436,0.0
18H005_73050_8200_25_0011,0.6585249620556213,0.9988462040111968,0.6504559270516718,
18H005_73050_8200_25_0012,0.6414799981010268,0.9972034171502256,0.6537364517969195,0.0
18H005_73050_8200_25_0007,0.7232832182531278,0.9919944624588496,0.7361082060935648,0.0
18G001_72500_7700_25_0016,0.6439653285949937,0.9968631928460624,0.6890603722197004,0.5797101449275363
18G001_72500_7700_25_0021,0.715238439738678,0.9945178658835047,0.7648099027409372,0.0
18G001_72500_7700_25_0022,0.7035101263111083,0.9987222757955642,0.7262464722483537,0.0
18G001_72500_7700_25_0017,0.725099432979506,0.9954571705126849,0.7358999509563512,0.0
18G001_72500_7700_25_0023,0.6014218902260242,0.9969063708606335,0.5980623199790521,
