img,mcc,f_0,f_1,f_2
18H007_73325_8825_25_0003,0.7348970118623339,0.9954346446184145,0.7351274787535411,
18H007_73325_8825_25_0004,0.7142950622577878,0.9894313703505296,0.7231589252692265,
18H007_73325_8825_25_0005,0.7476254133077145,0.9910140408203887,0.758460140813082,0.0
18H007_73325_8825_25_0010,0.8013246865898237,0.9951347872955237,0.8028894055131186,0.0
18H007_73325_8825_25_0009,0.7626374108331713,0.9918571597160254,0.7686334490264133,
18H007_73325_8825_25_0008,0.747627443794057,0.9942399024364292,0.7507305410431241,
18H007_73325_8825_25_0015,0.6301175478895099,0.9951484815719244,0.6093902836648191,
18H007_73325_8825_25_0014,0.731268747885716,0.9953481746774653,0.7335664335664336,
18H007_73325_8825_25_0013,0.7371650253332911,0.9925510418252829,0.7419078853557679,
18H005_73075_8150_25_0009,0.7333013872088815,0.990026506039101,0.7363222301487131,
18H005_73075_8150_25_0008,0.7178112651531665,0.9940042721603,0.7154487303741035,
18H005_73075_8150_25_0010,0.4472070396334326,0.9967710590322834,0.44948453608247424,0.0
18H005_73075_8175_25_0006,0.8183289295005594,0.9982797887289819,0.8191850594227504,
18H005_73075_8175_25_0001,0.8032509371470201,0.9994625402593443,0.8026509572901326,
18H005_73075_8175_25_0002,0.877382861573218,0.9990709672218695,0.8782034346103038,
18H005_73075_8175_25_0007,0.794363516050151,0.9983447814244557,0.7943901828199349,
18H005_73075_8175_25_0012,0.8006923078970516,0.9969393371339441,0.8023088023088023,
18G001_72525_7725_25_0003,0.73546904903738,0.9901720360891639,0.7429812652728753,
18G001_72525_7725_25_0002,0.7336064238111014,0.991112471916156,0.7416095272464814,
18G001_72525_7725_25_0001,0.7321847487848225,0.993261773435593,0.7368421052631579,
18G001_72525_7725_25_0007,0.726742959441329,0.9934029911903298,0.7294117647058823,
18G001_72525_7725_25_0008,0.7066579256041019,0.990089871969175,0.7142089872888941,
18G001_72525_7725_25_0006,0.779673739407999,0.9945714121708611,0.783164100884376,
18G001_72525_7725_25_0013,0.7532887121251627,0.9926794945492831,0.7574909562487202,
18G001_72525_7725_25_0012,0.7848108355862745,0.9984996022435478,0.784992784992785,
18G001_72525_7725_25_0011,0.6962551952021717,0.998157230857129,0.705511811023622,0.6812418014866638
18G001_72525_7725_25_0017,0.7068053187647579,0.9971218110171015,0.7102342786683107,0.7083969465648855
18G001_72525_7725_25_0018,0.6083862614415052,0.9977455600000804,0.5936933671620153,
18E024_69000_6100_25_0003,0.6230129356646135,0.9978640987582812,0.6745190420102081,0.02510460251046025
18E024_69000_6100_25_0002,0.7161465953905205,0.9971168513673236,0.7177052423343224,
18E024_69000_6100_25_0004,0.559032170428619,0.9975118213669066,0.5264162953532782,0.0
18E024_69000_6100_25_0005,0.5325286940295405,0.9955132332371931,0.48700716845878134,0.0
18E024_69000_6125_25_0001,0.4950454285949006,0.9963013149761508,0.2996172772006561,0.6312997347480106
18E024_69000_6125_25_0002,0.4351797013250045,0.9985345444558268,,0.3799830364715861
18E024_69000_6125_25_0007,0.7078455155620845,0.9970381564645366,0.7101123595505618,0.6887686062246279
18E024_69000_6125_25_0006,0.6814546004556016,0.9988882333345375,0.6729634002361276,
18E024_69000_6125_25_0003,0.7299731218047156,0.9980517426527327,0.7498228206945429,0.5686977299880526
18E024_69000_6125_25_0008,0.5235482214616479,0.9926639100258537,0.5065319630726355,0.32466509062253746
18E024_69000_6100_25_0007,0.6015557848044916,0.9960599310538423,0.5961498654522873,
18E024_69000_6125_25_0004,0.601927830690241,0.9941169666357532,0.525035765379113,0.640036109230422
18E024_69000_6125_25_0009,0.5697155020520139,0.9915039170252675,0.5568924928066963,0.5060975609756098
18E024_69000_6125_25_0005,0.467170010746733,0.9961690917001015,0.46483549652882583,0.1507537688442211
18E024_69000_6125_25_0010,0.5120663295200331,0.9954575502307613,0.47650866569221134,0.11029411764705882
18E024_69000_6125_25_0015,0.7869143203422119,0.9991889895291322,0.7823275862068966,
18E024_69000_6150_25_0001,0.5913248954892941,0.9954000723856741,0.5868421052631579,0.0
18E024_69000_6150_25_0006,0.5318456502890981,0.9938352166793664,0.5572055349308134,0.0
18E024_69000_6150_25_0002,0.38328443563759923,0.9955712913341107,0.28177019894437677,0.33266932270916333
18E024_69000_6150_25_0007,0.7250109753125188,0.9961380715522192,0.6508609932617918,0.7934446505875077
18E024_69000_6150_25_0012,0.7372557254751969,0.9957828031859651,0.7429075778590342,0.0
18E024_69000_6150_25_0003,0.42054111177408277,0.9968875395085568,0.33318984072320273,
18E024_69000_6150_25_0008,0.38741890116629535,0.9978465965991077,0.17699115044247787,0.4331896551724138
18E024_69000_6150_25_0013,0.6864806562572698,0.9976246073752012,0.6779568423927889,
18E023_68950_6275_25_0014,0.6383525358780177,0.9916623166600137,0.5499602859412231,0.7057692307692308
18E023_68950_6275_25_0015,0.7161208000025142,0.9964221860908687,0.7114159725624694,
19B027_65525_3925_25_0018,0.49177233734137277,0.9933273949307636,0.4543046357615894,
19B027_65525_3925_25_0017,0.4492177095231194,0.994208311043372,0.38101402373247034,
19B001_63600_3400_25_0025,0.4680133112631061,0.9927175473298686,0.4077062407376914,
19B001_63600_3425_25_0021,0.30006845094637047,0.9962764022771619,0.2158273381294964,
19B001_63600_3425_25_0016,0.29558181661624144,0.99838184782151,0.18333333333333332,0.0
19B001_63600_3400_25_0020,0.5470113515707034,0.9884032625679104,0.5148633598903453,
19B001_63600_3425_25_0017,0.33211356690760047,0.9969226319130302,0.2946593001841621,
19B001_63600_3425_25_0018,0.46349546006848497,0.9983194490680763,0.3810930576070901,
19B001_63600_3400_25_0015,0.4125519982753506,0.9866034448284727,0.33502126797650394,
19B001_63600_3425_25_0011,0.4771737507354134,0.9910033618054216,0.4251784555483452,
19B001_63600_3425_25_0012,0.4383174584472857,0.9963342975680751,0.42323651452282157,0.0
19B001_63600_3425_25_0013,0.36485355174891365,0.9933704801709751,0.2685433422698838,0.0
19A029_63200_3725_25_0023,0.638477460170348,0.9947486384795594,0.6293486041517538,
19A029_63200_3725_25_0024,0.6548443240030709,0.9939597342771842,0.63682510383018,0.0
19A029_63200_3725_25_0025,0.6734332724007208,0.9923488215709108,0.6781115879828327,0.0834355828220859
19A029_63200_3725_25_0020,0.46132417896888217,0.9940173962237465,0.4161392405063291,0.0
19A029_63200_3725_25_0019,0.5752450110573518,0.9964411950813528,0.5298963592878023,0.0
19A029_63200_3725_25_0018,0.6065113053175792,0.9971804662703208,0.5954374819520647,0.0
19A029_63200_3725_25_0015,0.5355572706639411,0.9910955053891337,0.5373014813826238,0.34101382488479265
19A029_63200_3725_25_0014,0.6213320032442553,0.9928437601824699,0.6402539383964261,0.0
19A029_63200_3725_25_0013,0.6303340098116017,0.9918848718561797,0.6207417193545343,0.0
19A029_63200_3725_25_0010,0.6812066616535277,0.9955857812275056,0.6787077826725404,0.0
19A029_63200_3725_25_0009,0.5467001704151244,0.9963874026796118,0.4887595874107379,0.0
